time,P_osc_0,P_osc_1,P_osc_2,P_osc_3,P_osc_4,P_osc_5,P_osc_6,P_osc_7,P_high_ge2
7.995302200212615,0.9288023966970649,0.06891791715146908,0.0022303549316711893,4.8494887710849165e-05,8.254660270377077e-07,1.0742557968137231e-08,1.2234679017033168e-10,1.1522298309776077e-12,0.002279686151466065
8.05200647113611,0.9281385178435326,0.0695344805315697,0.002276298832790219,4.9833417645398146e-05,8.579926921832816e-07,1.1250974416398848e-08,1.2956678078676152e-10,1.228685667332675e-12,0.0023270016248976835
8.108710742059603,0.9274800775402388,0.07014516665221228,0.002322665716472853,5.118684246445151e-05,8.913349663194715e-07,1.1775230319723131e-08,1.3710630146687432e-10,1.3087647555243278e-12,0.00237475580754901
8.165415012983097,0.9268272620538615,0.07074979509488888,0.0023694503058569838,5.255458994182427e-05,9.254936594586341e-07,1.2315429051581143e-08,1.4497008566752008e-10,1.3926004412369409e-12,0.0024229428512500045
8.22211928390659,0.9261802565115704,0.07134818671385429,0.0024166472140920233,5.393606554881527e-05,9.604686296091973e-07,1.2871665266080927e-08,1.531593503438405e-10,1.4805539096057706e-12,0.002471556774575618
8.278823554830083,0.9255392448048573,0.07194016372962538,0.0024642509469270536,5.5330652602846986e-05,9.962587165412736e-07,1.3444027374943554e-08,1.6167022545323856e-10,1.5733574689742084e-12,0.0025205914655174
8.335527825753578,0.9249044097177379,0.07252554964445437,0.0025122558580053904,5.67377130983604e-05,1.0328619920396889e-06,1.4032535836790805e-08,1.705047253560385e-10,1.6715470063626858e-12,0.0025700406378078994
8.392232096677072,0.9242759328786869,0.07310416929142172,0.002560656145761518,5.8156589697165085e-05,1.0702758563685195e-06,1.4637124087499573e-08,1.7967786870684582e-10,1.7747856074686942e-12,0.002619897829891793
8.448936367600565,0.9236539942892271,0.07367584922443783,0.002609445935816507,5.958660525988543e-05,1.1084964465656555e-06,1.5257729880511117e-08,1.8919963599390502e-10,1.882777742889162e-12,0.002670156486335252
8.50564063852406,0.9230387723966592,0.07424041767859982,0.0026586192471930023,6.102706344758307e-05,1.1475187769739832e-06,1.5894244848208382e-08,1.9908399891485596e-10,1.9947090501696273e-12,0.002720809924741116
8.562344909447553,0.9224304439919033,0.07479770466850082,0.002708169995905953,6.247724908501245e-05,1.1873366376482405e-06,1.654650837592789e-08,2.0935013649992636e-10,2.1090503293353667e-12,0.0027718513395961764
8.619049180371047,0.9218291844264387,0.07534754183797969,0.0027580919274655434,6.393642833796797e-05,1.2279431286216319e-06,1.721442191599599e-08,2.2000186789254832e-10,2.2257587427880244e-12,0.0028232737355816753
8.67575345129454,0.9212351674023181,0.07588976263427347,0.0028083786503702054,6.540385116411438e-05,1.2693305811425145e-06,1.7897916167135653e-08,2.31030622977521e-10,2.346185026125578e-12,0.0028750699634084373
8.732457722218033,0.9206485646008176,0.07642420261446398,0.002859023700676274,6.687875232236828e-05,1.31148996792541e-06,1.8596847972518826e-08,2.424325851919244e-10,2.4712258580978346e-12,0.0029272327847183516
8.789161993141528,0.9200695457365532,0.07695069942227008,0.002910020510526842,6.836035168800927e-05,1.354411107825697e-06,1.9311053449703047e-08,2.541980140456151e-10,2.602477491131066e-12,0.0029797548411766178
8.845866264065021,0.9194982784625604,0.07746909288006637,0.0029613624104975985,6.98478548830277e-05,1.398082597120917e-06,2.0040342967426236e-08,2.663106447176544e-10,2.742346675110767e-12,0.003032628657373706
8.902570534988515,0.9189349286463468,0.07797922480044345,0.003013042543978205,7.134045102039734e-05,1.4424920906853363e-06,2.0784451007462245e-08,2.7877909311381173e-10,2.8901304323049477e-12,0.003085846553209518
8.95927480591201,0.9183796600107207,0.07848093926960945,0.003065053938163961,7.283731761061135e-05,1.4876261537593983e-06,2.1543079173862835e-08,2.916182444100747e-10,3.0440867533339066e-12,0.003139400719669837
9.015979076835503,0.9178326338839138,0.07897408285566582,0.0031173895437407746,7.433762268496612e-05,1.5334700442841283e-06,2.2315911335873317e-08,3.0483636571991555e-10,3.2029995302271148e-12,0.0031932832604207265
9.072683347758996,0.9172940092235706,0.07945850461050402,0.003170042209169302,7.58405246170069e-05,1.5800077342947177e-06,2.3102594636886986e-08,3.1844550249728534e-10,3.3648156671757827e-12,0.003247486165925559
9.12938761868249,0.9167639425391023,0.07993405614812424,0.003223004679409083,7.734517278166693e-05,1.6272218541195425e-06,2.39027414619245e-08,3.324601137221172e-10,3.5267987491066772e-12,0.003302001312773244
9.186091889605983,0.9162425882154039,0.08040059142402801,0.003276269497183926,7.885070253581501e-05,1.6750942922002387e-06,2.4715998638397688e-08,3.468666395929325e-10,3.690818089250404e-12,0.003356820360568037
9.242796160529478,0.9157300980215155,0.08085796711161798,0.0033298291094187842,8.035624419006255e-05,1.7236057679362087e-06,2.5541979507540277e-08,3.61651266949965e-10,3.85881579797787e-12,0.003411934866866373
9.299500431452971,0.9152266209701796,0.08130604272671235,0.0033836758816731967,8.186092467468584e-05,1.7727356721486685e-06,2.6380252800758624e-08,3.7680301395259467e-10,4.03219334687667e-12,0.0034673363031080392
9.356204702376465,0.9147323033177066,0.08174468064713211,0.003437802078827784,8.336386731463393e-05,1.8224621455378578e-06,2.7230353959847968e-08,3.923066687039795e-10,4.213016720157983e-12,0.0035230160351616014
9.41290897329996,0.9142472885141362,0.08217374616970391,0.0034921998577114198,8.486419208844161e-05,1.872762030821776e-06,2.8091779890090362e-08,4.081457330284371e-10,4.403486310025576e-12,0.0035789653161597927
9.469613244223453,0.9137717175450859,0.082593107282138,0.003546861160956906,8.636100784936125e-05,1.9236110341617343e-06,2.8964006079440632e-08,4.2432879417972343e-10,4.600971031065064e-12,0.003635175172776274
9.526317515146946,0.9133057283407364,0.08300263510253879,0.00360177785439958,8.785342649914611e-05,1.9749836737032454e-06,2.9846491242434484e-08,4.4085749872535934e-10,4.803786175543804e-12,0.003691636556724957
9.58302178607044,0.9128494557349376,0.08340220392970991,0.0036569417176961954,8.934056303651621e-05,2.026853207107433e-06,3.073867279723416e-08,4.5772950111931783e-10,5.0106249732048246e-12,0.0037483403353527427
9.639726056993933,0.9124030314429369,0.08379169127832124,0.0037123444314143793,9.08215355954784e-05,2.079191600854426e-06,3.1639969402682875e-08,4.749419902069138e-10,5.219831361357218e-12,0.003805277278741936
9.696430327917428,0.9119665840511969,0.08417097790629834,0.003767977560704228,9.229546457431966e-05,2.131969529944387e-06,3.254977774047516e-08,4.924884722767345e-10,5.430195055255772e-12,0.0038624380425048995
9.753134598840921,0.9115402393482539,0.08453994759706517,0.0038238324520787196,9.376146239164206e-05,2.185156769135593e-06,3.3467447740632505e-08,5.103500557876758e-10,5.644022573305834e-12,0.003919813054681317
9.809838869764414,0.911124119668466,0.08489848763709376,0.0038799003921457876,9.521865370542372e-05,2.238721904297831e-06,3.439231000369754e-08,5.28513139604772e-10,5.8621357076507226e-12,0.0039773926944407885
9.86654314068791,0.9107183439355213,0.08524648880481664,0.003936172577685304,9.66661729118802e-05,2.2926323483157107e-06,3.532366638224702e-08,5.469654540724739e-10,6.084915699531415e-12,0.004035167259662252
9.923247411611403,0.9103230276223215,0.08558384541661836,0.003992640109286581,9.810316463159508e-05,2.346854350875497e-06,3.626078261781618e-08,5.656958675275859e-10,6.312444531590731e-12,0.004093126961059982
9.979951682534896,0.9099382827931576,0.08591045531632224,0.00404929396266563,9.952878080189882e-05,2.40135291334987e-06,3.7202900346742076e-08,5.846948754743487e-10,6.544083048429958e-12,0.0041512618905201835
10.03665595345839,0.9095642183881145,0.08622621969207722,0.004106124898149157,0.00010094216986900886,2.4560917593047467e-06,3.81493022292955e-08,6.039495357319378e-10,6.778692349933969e-12,0.004209561919807927
10.093360224381883,0.9092009395446176,0.08653104355916422,0.004163123630836689,0.00010234250199012897,2.5110336868861423e-06,3.909924487147679e-08,6.234433113325032e-10,7.016078924304909e-12,0.004268016896217965
10.150064495305378,0.9088485477057249,0.08682483570281248,0.0042202807849347455,0.00010372896370326558,2.5661404324577794e-06,4.00519801792329e-08,6.431552938390596e-10,7.256673133473854e-12,0.004326616591462615
10.20676876622887,0.9085071405670295,0.08710750873067741,0.004277586893262139,0.00010510075905939403,2.6213726491439446e-06,4.100676231207035e-08,6.630583469999307e-10,7.501833749691375e-12,0.00438535070229317
10.263473037152364,0.908176812184958,0.08737897901543307,0.004335032352761089,0.00010645710330842762,2.6766898541416366e-06,4.1962806532363874e-08,6.831261924812908e-10,7.752913186538983e-12,0.004444208799609295
10.32017730807586,0.9078576531752742,0.08763916657040838,0.004392607359405064,0.00010779721377193402,2.7320505540917155e-06,4.291922695921978e-08,7.033509359785156e-10,8.008365176998002e-12,0.00450318025431735
10.376881578999352,0.9075497500611159,0.08788799550499503,0.004450302075582278,0.00010912033868017692,2.7874124689786823e-06,4.38751716874599e-08,7.237192225741174e-10,8.266968735637546e-12,0.0045622544338893125
10.433585849922846,0.9072531854223065,0.08812539393800498,0.0045081065755975406,0.00011042574911849305,2.8427324541836817e-06,4.4829769831164785e-08,7.442218765866902e-10,8.526386908718119e-12,0.004621420639688312
10.490290120846339,0.9069680378350953,0.08835129405169899,0.004566010850127308,0.00011171274079798028,2.8979665154091802e-06,4.578212630369455e-08,7.64855963771354e-10,8.782676057282307e-12,0.004680668113205641
10.546994391769832,0.9066943820611661,0.08856563197852789,0.0046240047419100405,0.00011298062290813059,2.953069488604987e-06,4.673135885751386e-08,7.856064805625282e-10,9.033958362567244e-12,0.004739985960306073
10.603698662693327,0.9064322891163494,0.08876834776239909,0.004682077919327121,0.00011422871448042046,3.007995091737133e-06,4.767663619850298e-08,8.064322347605558e-10,9.283722719308461e-12,0.004799363121251436
10.66040293361682,0.9061818257002313,0.08895938575005938,0.004740220025875385,0.00011545637321349712,3.062696675140819e-06,4.8617109957455355e-08,8.273019124593422e-10,9.533582462876467e-12,0.004858788549709475
10.717107204540314,0.9059430543584394,0.08913869449400319,0.00479842062484041,0.00011666298588048248,3.117126925203202e-06,4.955194763622972e-08,8.481771999684781e-10,9.786662815626518e-12,0.004918251147557595
10.773811475463809,0.9057160334219699,0.08930622680285014,0.004856669207284538,0.00011784797059990889,3.1712378994568317e-06,5.0480336567072664e-08,8.690111609810631e-10,1.0048002894240082e-11,0.004977739775179634
10.830515746387302,0.9055008172917594,0.08946193956320493,0.00491495510399194,0.00011901075896847673,3.2249806014406374e-06,5.140137704959803e-08,8.897795552876717e-10,1.0317311544457775e-11,0.0050372431450357745
10.887220017310796,0.9052974563307216,0.08960579381418214,0.004973267512116934,0.00012015080247903028,3.278305321588582e-06,5.2314109722484064e-08,9.104799963525237e-10,1.0589039119214837e-11,0.005096749855096312
10.943924288234289,0.9051059964347397,0.08973775503718781,0.005031595609329448,0.00012126759691426601,3.3311622333037694e-06,5.321763729784753e-08,9.310979024685677e-10,1.0860230662953315e-11,0.005156248528072448
11.000628559157782,0.9049264791763523,0.08985779306862454,0.005089928507085093,0.0001223606729696721,3.383501155465078e-06,5.411106228295414e-08,9.516247319614014e-10,1.1126257271951815e-11,0.005215727755023502
11.057332830081277,0.904758941756175,0.08996588213795184,0.005148255258975188,0.00012342959836668578,3.435271603536913e-06,5.499348884848256e-08,9.720581332522175e-10,1.1380723728593538e-11,0.005275176105873115
11.11403710100477,0.9046034173733121,0.09006200063197865,0.005206564751716757,0.0001244739530692264,3.486421891434321e-06,5.586404495195304e-08,9.923612715981238e-10,1.1625614985827696e-11,0.005334581994709257
11.170741371928264,0.9044599349405242,0.09014613127930694,0.0052648457859088,0.000125493348018424,3.5369000054086653e-06,5.672188441624616e-08,1.0124859900799267e-09,1.1865963809452154e-11,0.005393933780169002
11.227445642851759,0.9043285188113998,0.09021826133122535,0.005323087150318284,0.00012648744216209483,3.5866542157312223e-06,5.756617959679365e-08,1.0323949047266574e-09,1.2104327604252792e-11,0.005453219857374939
11.284149913775252,0.9042091888952104,0.09027838248999355,0.005381277587050315,0.0001274559344505718,3.6356327739971926e-06,5.839613076452268e-08,1.0520459418166789e-09,1.2344601381715988e-11,0.005512428614796191
11.340854184698745,0.9041019606320138,0.09032649092695791,0.005439405797182042,0.00012839856494645875,3.6837839515359877e-06,5.9210962846758695e-08,1.0713938756375755e-09,1.2591592819172884e-11,0.005571548441028353
11.397558455622239,0.9040068454229476,0.09036258700659035,0.005497460318251079,0.0001293150842772469,3.7310548773012937e-06,6.00097901216457e-08,1.0904256643168526e-09,1.2840754720424077e-11,0.005630567570462168
11.454262726545732,0.903923850198417,0.09038667555876419,0.005555429651343621,0.000130205284551386,3.7773929508139865e-06,6.079175644628641e-08,1.1091290989269828e-09,1.3087375848424099e-11,0.005689474242818742
11.510966997469227,0.9038529772877433,0.09039876596190198,0.005613302299068211,0.00013106900821849618,3.822746187889981e-06,6.15560657936801e-08,1.1274856735410975e-09,1.3328670238209195e-11,0.005748256750354735
11.56767126839272,0.90379422450805,0.0903988720841122,0.005671066742134207,0.0001319061417262736,3.867062986889543e-06,6.230194961759348e-08,1.1454794370270195e-09,1.3561202089913536e-11,0.005806903407837627
11.624375539316214,0.9037475851728178,0.09038701227523724,0.005728711439556406,0.00013271661475313304,3.910292093070668e-06,6.302866668254707e-08,1.1630937889857422e-09,1.3781775882651251e-11,0.0058654025519448575
11.681079810239709,0.9037130485524596,0.09036320906969723,0.005786224701118436,0.0001335003659498544,3.952381054629144e-06,6.373543949427972e-08,1.180286135574111e-09,1.3994350566883347e-11,0.005923742377842901
11.737784081163202,0.903690599330428,0.09032748952245151,0.0058435948513425925,0.00013425738461910237,3.9932784034919e-06,6.442153246962874e-08,1.1970216841472616e-09,1.4201148956792474e-11,0.00598191114712049
11.794488352086695,0.9036802175980948,0.09027988520721682,0.005900810235784347,0.00013498771129669143,4.032933679624543e-06,6.508625293009274e-08,1.213271782539885e-09,1.4403059310014875e-11,0.0060398971946884344
11.851192623010188,0.9036818789211709,0.09022043216760445,0.005957859208191857,0.00013569143322648476,4.071297254234292e-06,6.572894136326037e-08,1.2290100860632155e-09,1.4600651621487265e-11,0.006097688911224676
11.907896893933682,0.9036955543921029,0.09014917087684424,0.006014730122219188,0.0001363686807170927,4.1083201520009296e-06,6.634895674043502e-08,1.2442142434128863e-09,1.4793430488558665e-11,0.0061552747310526955
11.964601164857177,0.9037212110878317,0.09006614594016586,0.006071411208242104,0.00013701959208405274,4.143952247977678e-06,6.694558512892461e-08,1.258864102259383e-09,1.4978767608853765e-11,0.006212642972002132
12.02130543578067,0.903758811453532,0.08997140646833564,0.006127890763274317,0.0001376443634050474,4.178145166904931e-06,6.75181937500823e-08,1.2729366176901906e-09,1.515590080602488e-11,0.006269782078132538
12.078009706704163,0.9038083134020479,0.08986500600541884,0.0061841571311679385,0.00013824324151258798,4.210851913343892e-06,6.806620741961696e-08,1.286406857422772e-09,1.5325214556629658e-11,0.006326680592533362
12.134713977627658,0.9038696703619479,0.08974700248694269,0.006240198699204844,0.00013881652128802243,4.242026778300458e-06,6.858910281173051e-08,1.2992467802993343e-09,1.548844594075343e-11,0.006383327151109204
12.191418248551152,0.9039428313847497,0.08961745816091846,0.00629600387788909,0.00013936453806544314,4.271624925991558e-06,6.908637658766501e-08,1.3114265793082642e-09,1.5648131644698643e-11,0.006439710454331823
12.248122519474645,0.9040277415633998,0.08947643931209597,0.006351560992603958,0.00013988763514013132,4.299600619953169e-06,6.955740821425685e-08,1.322929474757888e-09,1.5802486901969334e-11,0.006495819124504219
12.304826790398138,0.9041243413879847,0.08932401664510675,0.0064068584869059605,0.00014038621798342837,4.325910650447955e-06,7.000167746769411e-08,1.3337414450684443e-09,1.5949835656945862e-11,0.006551641966908586
12.361531061321632,0.904232566925718,0.08916026515785039,0.006461884883126071,0.00014086074107161922,4.350513583539763e-06,7.041870826204821e-08,1.3438548392063609e-09,1.608720020312887e-11,0.006607167916431531
12.418235332245127,0.9043523498553165,0.08898526410359366,0.0065166287869756236,0.00014131170679353017,4.373369780623044e-06,7.080805970135093e-08,1.3532711121249602e-09,1.6209461995271766e-11,0.0066623860410900525
